station,year,month,tmax,tmin,af,rain,sun
Sheffield,1903,6,17.0,8.7,0.0,30.1,
Sheffield,1903,7,19.2,11.5,0.0,58.9,
Sheffield,1903,8,17.6,10.7,0.0,107.8,
Sheffield,1903,9,16.6,9.1,0.0,100.5,
Sheffield,1903,10,12.8,7.3,0.0,182.6,
Sheffield,1903,11,9.3,4.1,2.0,42.8,
Sheffield,1903,12,5.2,1.2,8.0,44.7,
Sheffield,1904,1,6.6,1.7,7.0,80.6,
Sheffield,1904,2,4.9,0.8,7.0,131.7,
Sheffield,1904,3,7.3,1.3,7.0,52.1,
Sheffield,1904,4,12.1,5.2,0.0,60.4,
Sheffield,1904,5,14.5,6.8,0.0,63.1,
Sheffield,1904,6,17.3,9.1,0.0,17.3,
Sheffield,1904,7,21.3,12.3,0.0,50.5,
Sheffield,1904,8,19.2,11.1,0.0,96.1,
Sheffield,1904,9,16.9,8.7,0.0,28.1,
Sheffield,1904,10,13.4,6.8,0.0,17.3,
Sheffield,1904,11,8.7,3.7,6.0,57.2,
Sheffield,1904,12,6.5,1.6,11.0,46.8,
Sheffield,1905,1,6.5,1.6,13.0,35.9,
Sheffield,1905,2,7.5,2.5,4.0,32.4,
Sheffield,1905,3,10.4,3.5,0.0,72.0,
Sheffield,1905,4,10.1,3.8,3.0,59.5,
Sheffield,1905,5,14.9,6.5,0.0,10.5,
Sheffield,1905,6,19.0,10.0,0.0,77.5,
Sheffield,1905,7,21.8,13.3,0.0,40.6,
Sheffield,1905,8,18.5,11.0,0.0,103.0,
Sheffield,1905,9,15.7,9.3,0.0,28.9,
Sheffield,1905,10,10.4,4.5,0.0,44.7,
Sheffield,1905,11,7.5,2.9,3.0,99.1,
Sheffield,1905,12,7.5,3.0,3.0,14.9,
Sheffield,1906,1,7.2,2.9,4.0,97.8,
Sheffield,1906,2,5.6,0.4,14.0,76.4,
Sheffield,1906,3,8.6,1.5,13.0,59.5,
Sheffield,1906,4,12.0,2.2,4.0,16.0,
Sheffield,1906,5,13.9,6.9,0.0,48.9,
Sheffield,1906,6,18.6,9.9,0.0,44.9,
Sheffield,1906,7,20.4,11.6,0.0,36.9,
Sheffield,1906,8,21.3,12.8,0.0,44.1,
Sheffield,1906,9,18.7,10.0,0.0,17.9,
Sheffield,1906,10,13.8,7.8,0.0,141.4,
Sheffield,1906,11,10.2,5.0,1.0,86.4,
Sheffield,1906,12,5.9,0.8,12.0,77.4,
Sheffield,1907,1,6.4,1.3,10.0,35.2,
Sheffield,1907,2,6.0,0.4,13.0,57.6,
Sheffield,1907,3,11.1,2.8,5.0,65.5,
Sheffield,1907,4,11.0,3.8,2.0,56.7,
Sheffield,1907,5,13.7,6.5,0.0,97.3,
Sheffield,1907,6,15.9,9.0,0.0,92.2,
Sheffield,1907,7,17.1,10.0,0.0,53.2,
Sheffield,1907,8,18.2,10.6,0.0,55.9,
Sheffield,1907,9,18.3,9.3,0.0,11.6,
Sheffield,1907,10,13.0,6.7,0.0,136.8,
Sheffield,1907,11,9.5,4.5,3.0,84.4,
Sheffield,1907,12,6.6,2.2,7.0,57.0,
Sheffield,1908,1,5.8,0.5,16.0,46.3,
Sheffield,1908,2,7.9,2.8,3.0,58.7,
Sheffield,1908,3,6.9,1.0,13.0,80.2,
Sheffield,1908,4,9.0,2.3,5.0,60.2,
Sheffield,1908,5,16.8,8.3,0.0,59.4,
Sheffield,1908,6,18.2,9.4,0.0,39.6,
Sheffield,1908,7,19.5,11.6,0.0,64.8,
Sheffield,1908,8,18.1,10.6,0.0,78.4,
Sheffield,1908,9,16.7,9.4,0.0,39.4,
Sheffield,1908,10,15.3,9.0,0.0,28.9,
Sheffield,1908,11,10.2,4.6,3.0,38.1,
Sheffield,1908,12,6.1,1.5,7.0,51.6,
Sheffield,1909,1,6.2,1.2,9.0,51.8,
Sheffield,1909,2,5.9,0.5,17.0,16.7,
Sheffield,1909,3,6.4,0.7,16.0,108.0,
Sheffield,1909,4,13.9,4.1,2.0,43.2,
Sheffield,1909,5,15.6,5.8,0.0,50.4,
Sheffield,1909,6,15.1,8.2,0.0,79.4,
Sheffield,1909,7,18.1,11.2,0.0,84.4,
Sheffield,1909,8,20.3,11.5,0.0,55.1,
Sheffield,1909,9,14.7,9.0,0.0,57.3,
Sheffield,1909,10,13.7,6.9,1.0,72.6,
Sheffield,1909,11,8.1,3.2,4.0,17.7,
Sheffield,1909,12,6.1,1.6,8.0,167.5,
Sheffield,1910,1,6.0,1.0,11.0,75.0,
Sheffield,1910,2,7.5,2.1,3.0,89.5,
Sheffield,1910,3,10.0,2.9,2.0,22.7,
Sheffield,1910,4,10.8,3.2,2.0,61.4,
Sheffield,1910,5,14.8,6.9,0.0,60.8,
Sheffield,1910,6,18.8,10.4,0.0,66.1,
Sheffield,1910,7,17.7,10.3,0.0,45.9,
Sheffield,1910,8,18.7,11.6,0.0,87.9,
Sheffield,1910,9,15.6,9.5,0.0,7.6,
Sheffield,1910,10,13.3,8.2,0.0,58.8,
Sheffield,1910,11,5.9,0.9,8.0,102.2,
Sheffield,1910,12,8.2,4.0,2.0,109.5,
Sheffield,1911,1,6.2,1.7,7.0,31.8,
Sheffield,1911,2,7.6,2.5,2.0,74.3,
Sheffield,1911,3,7.0,2.2,1.0,30.9,
Sheffield,1911,4,10.7,4.1,4.0,35.3,
Sheffield,1911,5,17.3,8.5,0.0,25.1,
Sheffield,1911,6,18.8,9.6,0.0,53.5,
Sheffield,1911,7,23.4,12.4,0.0,3.8,
Sheffield,1911,8,23.0,13.4,0.0,43.8,
Sheffield,1911,9,18.6,9.4,0.0,54.1,
Sheffield,1911,10,11.8,6.5,1.0,55.7,
Sheffield,1911,11,8.5,3.7,1.0,101.3,
Sheffield,1911,12,8.1,3.8,0.0,137.2,
Sheffield,1912,1,5.4,1.2,9.0,128.3,
Sheffield,1912,2,7.3,2.5,6.0,40.7,
Sheffield,1912,3,9.7,4.2,1.0,87.4,
Sheffield,1912,4,12.9,4.3,1.0,12.9,
Sheffield,1912,5,15.3,7.8,0.0,93.0,
Sheffield,1912,6,17.5,10.0,0.0,98.5,
Sheffield,1912,7,18.8,11.9,0.0,131.0,
Sheffield,1912,8,16.0,9.6,0.0,144.5,
Sheffield,1912,9,14.3,8.0,0.0,30.0,
Sheffield,1912,10,12.5,5.2,0.0,72.3,
Sheffield,1912,11,8.8,4.5,3.0,58.0,
Sheffield,1912,12,9.3,4.1,1.0,100.5,
Sheffield,1913,1,6.0,1.5,9.0,95.5,
Sheffield,1913,2,8.3,2.2,4.0,30.4,
Sheffield,1913,3,8.8,2.6,1.0,110.8,
Sheffield,1913,4,11.3,4.0,2.0,77.7,
Sheffield,1913,5,15.5,7.3,0.0,55.3,
Sheffield,1913,6,18.2,9.8,0.0,20.8,
Sheffield,1913,7,17.7,10.8,0.0,39.7,
Sheffield,1913,8,19.1,11.1,0.0,31.2,
Sheffield,1913,9,17.4,10.5,0.0,76.1,
Sheffield,1913,10,13.6,8.2,0.0,105.2,
Sheffield,1913,11,11.1,5.7,1.0,82.0,
Sheffield,1913,12,7.3,3.4,5.0,49.3,
Sheffield,1914,1,6.1,2.0,10.0,41.0,
Sheffield,1914,2,9.5,4.2,0.0,50.2,
Sheffield,1914,3,9.1,3.1,1.0,66.3,
Sheffield,1914,4,14.8,5.2,0.0,33.7,
Sheffield,1914,5,14.6,6.6,1.0,37.6,
Sheffield,1914,6,19.1,10.0,0.0,55.5,
Sheffield,1914,7,20.2,12.3,0.0,63.5,
Sheffield,1914,8,20.7,12.0,0.0,32.5,
Sheffield,1914,9,17.6,9.1,0.0,40.7,
Sheffield,1914,10,13.1,7.9,0.0,57.5,
Sheffield,1914,11,9.2,4.4,0.0,101.4,
Sheffield,1914,12,6.6,2.4,2.0,154.6,
Sheffield,1915,1,6.2,2.1,1.0,90.9,
Sheffield,1915,2,6.6,1.3,8.0,106.4,
Sheffield,1915,3,8.7,2.0,10.0,27.0,
Sheffield,1915,4,11.5,4.0,0.0,31.2,
Sheffield,1915,5,15.0,5.8,0.0,37.7,
Sheffield,1915,6,19.0,9.5,0.0,39.6,
Sheffield,1915,7,18.3,11.2,0.0,108.2,
Sheffield,1915,8,19.3,11.6,0.0,56.5,
Sheffield,1915,9,17.5,9.5,0.0,16.7,
Sheffield,1915,10,11.8,6.5,0.0,41.4,
Sheffield,1915,11,6.1,1.5,6.0,81.4,
Sheffield,1915,12,7.2,2.8,1.0,198.0,
Sheffield,1916,1,10.4,5.0,0.0,44.5,
Sheffield,1916,2,5.9,1.0,5.0,136.3,
Sheffield,1916,3,5.0,0.4,14.0,126.3,
Sheffield,1916,4,12.4,4.4,0.0,35.4,
Sheffield,1916,5,15.5,7.4,0.0,67.3,
Sheffield,1916,6,15.1,8.0,0.0,56.0,
Sheffield,1916,7,18.9,11.6,0.0,30.6,
Sheffield,1916,8,20.8,12.6,0.0,37.0,
Sheffield,1916,9,16.2,9.4,0.0,38.2,
Sheffield,1916,10,13.6,7.5,0.0,90.7,
Sheffield,1916,11,9.5,4.5,1.0,100.1,
Sheffield,1916,12,4.9,0.5,9.0,78.3,
Sheffield,1917,1,3.1,0.3,16.0,54.2,
Sheffield,1917,2,4.0,-0.8,15.0,16.2,
Sheffield,1917,3,5.9,-0.1,15.0,64.0,
Sheffield,1917,4,8.7,1.4,11.0,45.9,
Sheffield,1917,5,17.2,7.7,1.0,43.0,
Sheffield,1917,6,19.4,10.3,0.0,65.1,
Sheffield,1917,7,20.4,11.7,0.0,26.2,
Sheffield,1917,8,19.0,12.2,0.0,128.6,
Sheffield,1917,9,18.1,10.8,0.0,21.6,
Sheffield,1917,10,11.2,4.4,0.0,101.9,
Sheffield,1917,11,10.9,6.2,1.0,54.6,
Sheffield,1917,12,5.2,0.7,10.0,38.3,
Sheffield,1918,1,6.4,1.3,10.0,66.8,
Sheffield,1918,2,8.9,3.7,4.0,73.1,
Sheffield,1918,3,9.1,2.4,6.0,36.7,
Sheffield,1918,4,10.0,3.4,1.0,34.8,
Sheffield,1918,5,17.9,8.3,0.0,69.0,
Sheffield,1918,6,17.3,9.0,0.0,14.8,
Sheffield,1918,7,,,,103.7,
Sheffield,1918,8,,,,44.7,
Sheffield,1918,9,,,,178.5,
Sheffield,1918,10,,,,50.2,
Sheffield,1918,11,,,,39.6,
Sheffield,1918,12,,,,116.4,
Sheffield,1919,1,,,,112.3,
Sheffield,1919,2,,,,56.6,
Sheffield,1919,3,,,,114.8,
Sheffield,1919,4,,,,43.6,
Sheffield,1919,5,,,,41.1,
Sheffield,1919,6,,,,13.2,
Sheffield,1919,7,,,,116.4,
Sheffield,1919,8,,,,76.4,
Sheffield,1919,9,,,,63.1,
Sheffield,1919,10,,,,78.1,
Sheffield,1919,11,,,,57.5,
Sheffield,1919,12,,,,136.6,
Sheffield,1920,1,7.9,2.2,4.0,104.9,
Sheffield,1920,2,8.8,3.0,1.0,81.0,
Sheffield,1920,3,10.7,3.7,3.0,56.8,
Sheffield,1920,4,10.4,4.8,0.0,122.6,
Sheffield,1920,5,15.7,7.5,0.0,79.1,
Sheffield,1920,6,18.4,9.6,0.0,88.1,
Sheffield,1920,7,17.5,10.8,0.0,110.8,
Sheffield,1920,8,17.1,10.3,0.0,22.6,
Sheffield,1920,9,16.6,9.4,0.0,28.6,
Sheffield,1920,10,13.4,7.5,0.0,50.5,
Sheffield,1920,11,9.5,4.9,1.0,29.2,
Sheffield,1920,12,6.6,2.5,5.0,82.7,
Sheffield,1921,1,9.5,4.5,2.0,85.3,
Sheffield,1921,2,7.1,2.7,2.0,8.6,
Sheffield,1921,3,10.6,4.1,1.0,48.6,
Sheffield,1921,4,12.4,4.2,2.0,23.4,
Sheffield,1921,5,16.1,6.7,0.0,31.8,
Sheffield,1921,6,19.3,9.6,0.0,8.4,
Sheffield,1921,7,23.8,12.7,0.0,11.5,
Sheffield,1921,8,19.2,11.7,0.0,121.5,
Sheffield,1921,9,18.5,10.3,0.0,28.4,
Sheffield,1921,10,16.7,9.6,0.0,56.3,
Sheffield,1921,11,7.2,2.4,6.0,48.8,
Sheffield,1921,12,9.2,4.1,2.0,105.7,
Sheffield,1922,1,5.3,0.9,9.0,111.5,
Sheffield,1922,2,6.8,0.9,11.0,81.1,
Sheffield,1922,3,6.7,1.6,4.0,50.9,
Sheffield,1922,4,8.9,1.7,3.0,96.6,
Sheffield,1922,5,17.9,8.3,0.0,20.7,
Sheffield,1922,6,18.2,9.1,0.0,32.1,
Sheffield,1922,7,17.2,9.9,0.0,83.3,
Sheffield,1922,8,16.8,10.2,0.0,197.7,
Sheffield,1922,9,15.3,8.9,0.0,72.6,
Sheffield,1922,10,11.4,5.5,0.0,26.0,
Sheffield,1922,11,9.1,3.7,1.0,37.3,
Sheffield,1922,12,7.8,3.5,1.0,94.4,
Sheffield,1923,1,8.5,4.1,0.0,36.2,
Sheffield,1923,2,7.0,2.3,4.0,153.0,
Sheffield,1923,3,9.5,3.3,1.0,46.8,
Sheffield,1923,4,10.5,3.8,0.0,59.2,
Sheffield,1923,5,12.5,5.4,0.0,80.8,
Sheffield,1923,6,15.3,8.9,0.0,19.6,
Sheffield,1923,7,,,,119.6,
Sheffield,1923,8,,,,73.3,
Sheffield,1923,9,,,,59.1,
Sheffield,1923,10,,,,51.8,
Sheffield,1923,11,,,,115.4,
Sheffield,1923,12,,,,69.1,
Sheffield,1924,1,6.6,2.3,8.0,54.2,
Sheffield,1924,2,5.6,1.2,11.0,31.3,
Sheffield,1924,3,7.5,-0.3,18.0,21.8,
Sheffield,1924,4,10.8,2.9,3.0,49.1,
Sheffield,1924,5,15.2,7.6,0.0,93.8,
Sheffield,1924,6,17.9,10.1,0.0,40.4,
Sheffield,1924,7,19.2,11.5,0.0,65.6,
Sheffield,1924,8,17.5,10.7,0.0,63.2,
Sheffield,1924,9,16.2,10.3,0.0,89.3,
Sheffield,1924,10,12.9,7.2,0.0,102.3,
Sheffield,1924,11,9.4,5.1,0.0,55.6,
Sheffield,1924,12,9.0,5.1,0.0,73.5,
Sheffield,1925,1,7.5,2.7,1.0,84.8,
Sheffield,1925,2,7.6,1.9,3.0,98.2,
Sheffield,1925,3,7.6,2.4,7.0,24.3,
Sheffield,1925,4,11.1,3.6,1.0,75.0,
Sheffield,1925,5,15.8,7.7,0.0,94.6,
Sheffield,1925,6,19.3,10.2,0.0,2.2,
Sheffield,1925,7,21.8,12.6,0.0,23.2,
Sheffield,1925,8,19.5,12.1,0.0,79.4,
Sheffield,1925,9,14.9,8.2,0.0,60.8,
Sheffield,1925,10,13.7,7.2,0.0,91.2,
Sheffield,1925,11,6.5,1.6,12.0,62.0,
Sheffield,1925,12,5.3,0.8,14.0,78.2,
Sheffield,1926,1,6.8,2.2,9.0,83.8,
Sheffield,1926,2,9.0,4.0,4.0,55.6,
Sheffield,1926,3,9.1,3.2,3.0,35.2,
Sheffield,1926,4,13.2,5.7,0.0,45.1,
Sheffield,1926,5,13.5,6.0,0.0,74.1,
Sheffield,1926,6,17.6,9.6,0.0,77.5,
Sheffield,1926,7,20.9,13.0,0.0,62.1,
Sheffield,1926,8,20.6,11.9,0.0,70.2,
Sheffield,1926,9,17.8,10.4,0.0,34.1,
Sheffield,1926,10,11.2,5.0,3.0,78.0,
Sheffield,1926,11,8.6,3.3,1.0,95.0,
Sheffield,1926,12,6.7,2.4,4.0,30.7,
Sheffield,1927,1,7.2,2.7,4.0,47.9,
Sheffield,1927,2,7.4,1.8,8.0,38.2,
Sheffield,1927,3,10.3,3.9,0.0,74.6,
Sheffield,1927,4,11.7,4.5,0.0,56.7,
Sheffield,1927,5,14.4,6.3,0.0,33.8,
Sheffield,1927,6,15.8,8.3,0.0,105.4,
Sheffield,1927,7,19.0,11.9,0.0,67.5,
Sheffield,1927,8,19.4,12.1,0.0,127.5,
Sheffield,1927,9,15.5,9.6,0.0,99.8,
Sheffield,1927,10,13.4,7.2,0.0,64.5,
Sheffield,1927,11,8.5,3.7,2.0,84.2,
Sheffield,1927,12,3.0,0.0,11.0,66.7,
Sheffield,1928,1,8.0,2.5,1.0,167.7,
Sheffield,1928,2,8.9,2.8,1.0,104.9,
Sheffield,1928,3,8.7,2.9,4.0,72.2,
Sheffield,1928,4,11.8,4.0,2.0,31.9,
Sheffield,1928,5,13.8,6.3,0.0,31.9,
Sheffield,1928,6,16.6,8.6,0.0,77.2,
Sheffield,1928,7,20.3,12.2,0.0,17.7,
Sheffield,1928,8,19.5,11.4,0.0,64.3,
Sheffield,1928,9,17.0,8.8,0.0,6.0,
Sheffield,1928,10,12.9,7.1,0.0,122.0,
Sheffield,1928,11,10.4,5.3,1.0,118.1,
Sheffield,1928,12,6.0,1.4,9.0,57.2,
Sheffield,1929,1,3.8,0.3,12.0,40.5,23.7
Sheffield,1929,2,2.6,-2.5,17.0,17.1,16.9
Sheffield,1929,3,12.1,2.4,6.0,3.3,
Sheffield,1929,4,10.1,2.9,3.0,25.9,108.0
Sheffield,1929,5,15.9,6.7,0.0,52.1,188.3
Sheffield,1929,6,17.3,9.3,0.0,38.0,192.0
Sheffield,1929,7,20.9,11.9,0.0,25.3,193.8
Sheffield,1929,8,19.1,11.2,0.0,47.7,154.2
Sheffield,1929,9,20.1,10.9,0.0,37.3,178.9
Sheffield,1929,10,12.7,6.4,0.0,85.9,106.8
Sheffield,1929,11,9.4,3.9,4.0,153.2,57.5
Sheffield,1929,12,7.8,3.1,2.0,186.2,56.0
Sheffield,1930,1,8.1,2.4,6.0,120.5,54.2
Sheffield,1930,2,4.4,0.6,12.0,22.2,29.1
Sheffield,1930,3,8.1,2.1,9.0,76.2,88.2
Sheffield,1930,4,11.0,4.8,0.0,64.5,75.1
Sheffield,1930,5,14.1,6.6,0.0,38.3,119.9
Sheffield,1930,6,19.7,10.5,0.0,27.1,187.7
Sheffield,1930,7,18.6,11.4,0.0,149.4,162.1
Sheffield,1930,8,19.9,11.9,0.0,62.3,179.2
Sheffield,1930,9,16.7,10.5,0.0,127.9,111.5
Sheffield,1930,10,13.4,7.6,0.0,79.1,123.7
Sheffield,1930,11,9.3,3.5,4.0,83.4,67.9
Sheffield,1930,12,6.5,1.8,7.0,68.3,16.5
Sheffield,1931,1,6.1,1.2,7.0,61.0,48.0
Sheffield,1931,2,5.8,1.6,5.0,83.4,44.8
Sheffield,1931,3,7.3,-0.3,17.0,5.4,114.1
Sheffield,1931,4,10.8,4.7,1.0,83.8,101.2
Sheffield,1931,5,15.3,7.2,0.0,78.3,147.9
Sheffield,1931,6,17.8,10.5,0.0,111.8,133.9
Sheffield,1931,7,19.2,12.3,0.0,104.1,128.6
Sheffield,1931,8,17.8,10.5,0.0,145.2,145.7
Sheffield,1931,9,15.0,9.1,0.0,94.3,80.4
Sheffield,1931,10,12.8,5.5,5.0,20.0,122.8
Sheffield,1931,11,10.1,5.1,0.0,104.7,31.8
Sheffield,1931,12,8.1,3.2,9.0,35.9,39.1
Sheffield,1932,1,9.2,3.3,8.0,68.6,49.8
Sheffield,1932,2,6.3,1.6,8.0,10.1,26.8
Sheffield,1932,3,8.0,2.0,8.0,41.1,45.3
Sheffield,1932,4,9.8,3.2,1.0,82.2,117.6
Sheffield,1932,5,13.0,6.8,1.0,170.7,86.4
Sheffield,1932,6,18.0,9.4,0.0,17.2,158.7
Sheffield,1932,7,19.6,12.7,0.0,122.1,135.9
Sheffield,1932,8,21.0,13.5,0.0,61.0,151.2
Sheffield,1932,9,17.0,9.4,0.0,46.3,143.2
Sheffield,1932,10,11.8,5.9,0.0,101.1,85.7
Sheffield,1932,11,8.8,4.5,0.0,59.0,26.1
Sheffield,1932,12,7.8,3.8,3.0,30.0,33.5
Sheffield,1933,1,5.2,0.2,13.0,53.1,34.2
Sheffield,1933,2,6.7,1.7,8.0,113.2,73.3
Sheffield,1933,3,11.5,3.0,2.0,64.2,126.8
Sheffield,1933,4,13.0,5.5,1.0,33.8,112.1
Sheffield,1933,5,15.7,8.3,0.0,48.0,121.2
Sheffield,1933,6,20.4,10.8,0.0,26.7,211.0
Sheffield,1933,7,23.0,13.6,0.0,53.0,207.8
Sheffield,1933,8,22.7,13.4,0.0,11.5,218.7
Sheffield,1933,9,19.7,11.1,0.0,41.1,141.7
Sheffield,1933,10,12.9,7.7,0.0,128.0,70.0
Sheffield,1933,11,8.3,4.5,0.0,46.4,40.7
Sheffield,1933,12,4.6,0.7,9.0,14.8,10.9
Sheffield,1934,1,7.5,1.8,7.0,68.7,47.4
Sheffield,1934,2,7.7,2.0,6.0,7.5,76.4
Sheffield,1934,3,7.9,1.8,2.0,77.0,75.3
Sheffield,1934,4,11.3,4.1,2.0,65.3,109.5
Sheffield,1934,5,16.0,7.4,0.0,33.1,169.1
Sheffield,1934,6,19.3,10.2,0.0,23.3,161.0
Sheffield,1934,7,23.8,13.4,0.0,39.6,225.8
Sheffield,1934,8,19.6,11.2,0.0,27.5,159.5
Sheffield,1934,9,19.1,10.2,0.0,45.1,142.4
Sheffield,1934,10,13.1,7.7,0.0,66.1,84.0
Sheffield,1934,11,8.6,4.7,2.0,50.0,31.8
Sheffield,1934,12,9.5,6.0,0.0,123.6,14.3
Sheffield,1935,1,6.9,3.0,3.0,38.0,46.0
Sheffield,1935,2,8.0,3.2,2.0,101.5,43.1
Sheffield,1935,3,9.6,3.6,4.0,39.0,96.9
Sheffield,1935,4,11.5,4.2,0.0,63.3,128.6
Sheffield,1935,5,14.0,5.3,0.0,9.7,185.2
Sheffield,1935,6,19.7,10.8,0.0,77.2,189.9
Sheffield,1935,7,22.2,12.7,0.0,17.0,238.8
Sheffield,1935,8,22.4,12.4,0.0,50.7,192.1
Sheffield,1935,9,17.4,9.5,0.0,104.2,140.3
Sheffield,1935,10,12.5,6.0,1.0,128.6,73.7
Sheffield,1935,11,9.1,4.2,0.0,147.6,51.1
Sheffield,1935,12,5.1,0.9,11.0,94.5,32.5
Sheffield,1936,1,5.5,1.3,10.0,81.9,32.9
Sheffield,1936,2,4.2,-0.8,17.0,69.5,38.1
Sheffield,1936,3,9.4,3.5,2.0,52.7,41.9
Sheffield,1936,4,9.7,3.0,2.0,39.9,146.5
Sheffield,1936,5,14.6,6.9,0.0,34.5,137.0
Sheffield,1936,6,18.8,10.2,0.0,87.2,151.6
Sheffield,1936,7,18.9,12.0,0.0,93.0,146.3
Sheffield,1936,8,20.3,12.5,0.0,32.6,165.6
Sheffield,1936,9,17.5,11.7,0.0,64.5,75.0
Sheffield,1936,10,12.9,6.9,0.0,74.3,91.5
Sheffield,1936,11,8.5,3.1,5.0,76.8,39.3
Sheffield,1936,12,8.1,2.7,6.0,67.4,42.2
Sheffield,1937,1,7.2,2.2,8.0,139.3,25.6
Sheffield,1937,2,7.3,2.7,1.0,131.9,57.4
Sheffield,1937,3,5.5,0.2,13.0,84.9,78.3
Sheffield,1937,4,11.7,5.2,1.0,56.5,80.5
Sheffield,1937,5,16.0,7.8,0.0,77.7,166.1
Sheffield,1937,6,17.9,10.4,0.0,27.7,156.2
Sheffield,1937,7,19.7,12.5,0.0,75.3,135.0
Sheffield,1937,8,21.3,12.5,0.0,14.9,153.8
Sheffield,1937,9,17.5,9.5,0.0,50.1,140.0
Sheffield,1937,10,13.5,7.9,0.0,85.5,59.9
Sheffield,1937,11,8.0,3.2,4.0,59.9,34.4
Sheffield,1937,12,5.1,1.2,10.0,95.1,17.1
Sheffield,1938,1,8.3,3.4,0.0,93.9,41.1
Sheffield,1938,2,7.2,2.7,0.0,27.1,38.0
Sheffield,1938,3,13.8,6.1,0.0,7.2,128.4
Sheffield,1938,4,11.6,4.3,0.0,4.8,112.7
Sheffield,1938,5,14.9,6.6,0.0,67.1,150.0
Sheffield,1938,6,18.5,10.6,0.0,50.6,183.8
Sheffield,1938,7,18.7,11.3,0.0,96.1,128.7
Sheffield,1938,8,19.7,12.1,0.0,78.4,131.0
Sheffield,1938,9,17.1,10.4,0.0,58.7,107.3
Sheffield,1938,10,13.4,7.4,0.0,119.8,88.1
Sheffield,1938,11,11.7,6.4,0.0,101.8,74.4
Sheffield,1938,12,6.3,1.7,7.0,84.1,30.1
Sheffield,1939,1,6.0,1.9,7.0,148.9,20.7
Sheffield,1939,2,8.2,2.6,3.0,45.0,71.6
Sheffield,1939,3,8.3,3.1,0.0,55.4,88.6
Sheffield,1939,4,12.2,4.7,1.0,48.4,150.7
Sheffield,1939,5,15.6,7.2,0.0,49.2,163.1
Sheffield,1939,6,18.4,9.2,0.0,60.3,188.4
Sheffield,1939,7,19.1,12.0,0.0,129.3,133.0
Sheffield,1939,8,19.9,12.6,0.0,61.4,90.2
Sheffield,1939,9,17.2,11.0,0.0,49.3,80.9
Sheffield,1939,10,11.0,5.3,0.0,94.8,74.4
Sheffield,1939,11,10.7,5.8,0.0,136.6,41.9
Sheffield,1939,12,5.8,2.6,2.0,57.7,31.9
Sheffield,1940,1,1.8,-3.5,27.0,83.3,32.8
Sheffield,1940,2,3.5,-0.8,15.0,63.1,14.3
Sheffield,1940,3,9.5,2.6,7.0,53.4,104.3
Sheffield,1940,4,11.8,4.4,1.0,69.1,105.1
Sheffield,1940,5,17.4,7.9,0.0,28.8,193.9
Sheffield,1940,6,22.4,11.6,0.0,15.1,278.9
Sheffield,1940,7,19.5,11.4,0.0,69.5,169.8
Sheffield,1940,8,19.7,11.7,0.0,7.7,172.0
Sheffield,1940,9,16.8,9.0,0.0,34.2,154.6
Sheffield,1940,10,12.2,6.9,1.0,106.9,52.2
Sheffield,1940,11,9.2,4.6,1.0,173.0,43.5
Sheffield,1940,12,6.5,2.3,1.0,61.3,28.3
Sheffield,1941,1,1.7,-1.4,22.0,125.5,19.8
Sheffield,1941,2,5.4,0.5,13.0,87.7,65.6
Sheffield,1941,3,7.9,1.1,5.0,125.1,96.9
Sheffield,1941,4,8.9,3.2,1.0,46.4,70.6
Sheffield,1941,5,13.0,5.2,1.0,77.6,115.9
Sheffield,1941,6,19.8,10.3,0.0,6.0,203.4
Sheffield,1941,7,22.4,13.5,0.0,106.2,208.3
Sheffield,1941,8,18.6,11.3,0.0,69.6,175.7
Sheffield,1941,9,18.2,11.4,0.0,8.5,62.7
Sheffield,1941,10,13.0,7.9,0.0,108.8,58.6
Sheffield,1941,11,8.5,3.8,1.0,92.5,25.3
Sheffield,1941,12,8.6,4.1,3.0,28.2,39.3
Sheffield,1942,1,3.2,-0.8,18.0,84.0,19.6
Sheffield,1942,2,2.5,-2.4,25.0,31.1,24.3
Sheffield,1942,3,7.4,1.5,7.0,57.1,36.1
Sheffield,1942,4,13.1,4.4,0.0,36.0,182.1
Sheffield,1942,5,15.2,6.8,0.0,114.3,190.1
Sheffield,1942,6,19.3,10.2,0.0,29.4,190.4
Sheffield,1942,7,19.7,11.5,0.0,52.3,183.5
Sheffield,1942,8,19.9,12.9,0.0,84.8,103.6
Sheffield,1942,9,17.2,10.2,0.0,29.4,120.4
Sheffield,1942,10,13.7,7.8,0.0,67.6,78.8
Sheffield,1942,11,8.5,4.1,0.0,37.0,39.9
Sheffield,1942,12,8.9,4.3,4.0,58.1,25.3
Sheffield,1943,1,6.4,2.2,7.0,117.6,29.8
Sheffield,1943,2,8.9,3.4,1.0,41.1,101.8
Sheffield,1943,3,10.6,3.4,2.0,33.4,112.7
Sheffield,1943,4,14.5,6.8,0.0,48.0,163.3
Sheffield,1943,5,16.8,7.2,0.0,69.6,222.8
Sheffield,1943,6,18.5,10.7,0.0,39.3,188.4
Sheffield,1943,7,21.0,11.6,0.0,32.6,211.3
Sheffield,1943,8,19.5,12.0,0.0,61.9,111.7
Sheffield,1943,9,16.6,10.0,0.0,83.2,121.0
Sheffield,1943,10,14.0,7.7,0.0,48.3,86.5
Sheffield,1943,11,8.6,4.3,0.0,59.8,47.8
Sheffield,1943,12,6.5,2.3,6.0,26.5,30.0
